Time	E/V
1.690922731	-0.005920835
1.692423106	-0.005939907
1.693923481	-0.005958434
1.695423856	-0.005976416
1.696924231	-0.005993852
1.698424606	-0.006010741
1.699924981	-0.006027081
1.701425356	-0.006042871
1.702925731	-0.006058111
1.704426107	-0.006072799
1.705926482	-0.006086935
1.707426857	-0.006100518
1.708927232	-0.006113548
1.710427607	-0.006126022
1.711927982	-0.006137942
1.713428357	-0.006149305
1.714928732	-0.006160112
1.716429107	-0.006170363
1.717929482	-0.006180056
1.719429857	-0.006189191
1.720930233	-0.006197767
1.722430608	-0.006205786
1.723930983	-0.006213246
1.725431358	-0.006220146
1.726931733	-0.006226488
1.728432108	-0.006232270
1.729932483	-0.006237493
1.731432858	-0.006242157
1.732933233	-0.006246261
1.734433608	-0.006249807
1.735933983	-0.006252793
1.737434359	-0.006255220
1.738934734	-0.006257089
1.740435109	-0.006258399
1.741935484	-0.006259151
1.743435859	-0.006259346
1.744936234	-0.006258983
1.746436609	-0.006258064
1.747936984	-0.006256589
1.749437359	-0.006254557
1.750937734	-0.006251971
1.752438110	-0.006248831
1.753938485	-0.006245137
1.755438860	-0.006240890
1.756939235	-0.006236091
1.758439610	-0.006230741
1.759939985	-0.006224841
1.761440360	-0.006218391
1.762940735	-0.006211393
1.764441110	-0.006203849
1.765941485	-0.006195758
1.767441860	-0.006187122
1.768942236	-0.006177942
1.770442611	-0.006168220
1.771942986	-0.006157957
1.773443361	-0.006147155
1.774943736	-0.006135813
1.776444111	-0.006123935
1.777944486	-0.006111522
1.779444861	-0.006098574
1.780945236	-0.006085094
1.782445611	-0.006071084
1.783945986	-0.006056544
1.785446362	-0.006041477
1.786946737	-0.006025885
1.788447112	-0.006009769
1.789947487	-0.005993131
1.791447862	-0.005975973
1.792948237	-0.005958297
1.794448612	-0.005940104
1.795948987	-0.005921398
1.797449362	-0.005902180
1.798949737	-0.005882452
1.800450113	-0.005862217
1.801950488	-0.005841476
1.803450863	-0.005820232
1.804951238	-0.005798487
1.806451613	-0.005776243
1.807951988	-0.005753504
1.809452363	-0.005730270
1.810952738	-0.005706545
1.812453113	-0.005682332
1.813953488	-0.005657632
1.815453863	-0.005632449
1.816954239	-0.005606784
1.818454614	-0.005580642
1.819954989	-0.005554023
1.821455364	-0.005526932
1.822955739	-0.005499371
1.824456114	-0.005471342
1.825956489	-0.005442849
1.827456864	-0.005413895
1.828957239	-0.005384482
1.830457614	-0.005354614
1.831957989	-0.005324293
1.833458365	-0.005293522
1.834958740	-0.005262305
1.836459115	-0.005230646
1.837959490	-0.005198546
1.839459865	-0.005166009
1.840960240	-0.005133038
1.842460615	-0.005099638
1.843960990	-0.005065810
1.845461365	-0.005031559
1.846961740	-0.004996887
1.848462116	-0.004961799
1.849962491	-0.004926297
1.851462866	-0.004890386
1.852963241	-0.004854068
1.854463616	-0.004817347
1.855963991	-0.004780227
1.857464366	-0.004742712
1.858964741	-0.004704805
1.860465116	-0.004666509
1.861965491	-0.004627829
1.863465866	-0.004588769
1.864966242	-0.004549331
1.866466617	-0.004509520
1.867966992	-0.004469340
1.869467367	-0.004428794
1.870967742	-0.004387887
1.872468117	-0.004346623
1.873968492	-0.004305004
1.875468867	-0.004263037
1.876969242	-0.004220723
1.878469617	-0.004178068
1.879969992	-0.004135075
1.881470368	-0.004091749
1.882970743	-0.004048094
1.884471118	-0.004004113
1.885971493	-0.003959812
1.887471868	-0.003915194
1.888972243	-0.003870263
1.890472618	-0.003825024
1.891972993	-0.003779481
1.893473368	-0.003733638
1.894973743	-0.003687500
1.896474119	-0.003641071
1.897974494	-0.003594355
1.899474869	-0.003547356
1.900975244	-0.003500080
1.902475619	-0.003452531
1.903975994	-0.003404712
1.905476369	-0.003356629
1.906976744	-0.003308286
1.908477119	-0.003259687
1.909977494	-0.003210838
1.911477869	-0.003161742
1.912978245	-0.003112404
1.914478620	-0.003062828
1.915978995	-0.003013020
1.917479370	-0.002962984
1.918979745	-0.002912725
1.920480120	-0.002862247
1.921980495	-0.002811554
1.923480870	-0.002760652
1.924981245	-0.002709546
1.926481620	-0.002658239
1.927981995	-0.002606737
1.929482371	-0.002555045
1.930982746	-0.002503167
1.932483121	-0.002451108
1.933983496	-0.002398872
1.935483871	-0.002346465
1.936984246	-0.002293891
1.938484621	-0.002241156
1.939984996	-0.002188264
1.941485371	-0.002135219
1.942985746	-0.002082027
1.944486122	-0.002028692
1.945986497	-0.001975220
1.947486872	-0.001921615
1.948987247	-0.001867882
1.950487622	-0.001814027
1.951987997	-0.001760053
1.953488372	-0.001705966
1.954988747	-0.001651770
1.956489122	-0.001597471
1.957989497	-0.001543074
1.959489872	-0.001488583
1.960990248	-0.001434004
1.962490623	-0.001379340
1.963990998	-0.001324598
1.965491373	-0.001269783
1.966991748	-0.001214898
1.968492123	-0.001159949
1.969992498	-0.001104942
1.971492873	-0.001049880
1.972993248	-0.000994769
1.974493623	-0.000939614
1.975993998	-0.000884419
1.977494374	-0.000829191
1.978994749	-0.000773933
1.980495124	-0.000718650
1.981995499	-0.000663348
1.983495874	-0.000608032
1.984996249	-0.000552706
1.986496624	-0.000497375
1.987996999	-0.000442045
1.989497374	-0.000386719
1.990997749	-0.000331404
1.992498125	-0.000276104
1.993998500	-0.000220824
1.995498875	-0.000165568
1.996999250	-0.000110343
1.998499625	-0.000055152
2.000000000	-0.000000000
2.001500375	0.000055107
2.003000750	0.000110165
2.004501125	0.000165169
2.006001500	0.000220114
2.007501875	0.000274995
2.009002251	0.000329808
2.010502626	0.000384547
2.012003001	0.000439207
2.013503376	0.000493785
2.015003751	0.000548275
2.016504126	0.000602672
2.018004501	0.000656972
2.019504876	0.000711170
2.021005251	0.000765260
2.022505626	0.000819239
2.024006002	0.000873102
2.025506377	0.000926844
2.027006752	0.000980460
2.028507127	0.001033946
2.030007502	0.001087296
2.031507877	0.001140507
2.033008252	0.001193574
2.034508627	0.001246491
2.036009002	0.001299255
2.037509377	0.001351861
2.039009752	0.001404305
2.040510128	0.001456581
2.042010503	0.001508686
2.043510878	0.001560614
2.045011253	0.001612362
2.046511628	0.001663924
2.048012003	0.001715297
2.049512378	0.001766476
2.051012753	0.001817457
2.052513128	0.001868235
2.054013503	0.001918805
2.055513878	0.001969165
2.057014254	0.002019308
2.058514629	0.002069231
2.060015004	0.002118931
2.061515379	0.002168401
2.063015754	0.002217639
2.064516129	0.002266640
2.066016504	0.002315399
2.067516879	0.002363914
2.069017254	0.002412179
2.070517629	0.002460190
2.072018005	0.002507944
2.073518380	0.002555436
2.075018755	0.002602663
2.076519130	0.002649620
2.078019505	0.002696303
2.079519880	0.002742709
2.081020255	0.002788833
2.082520630	0.002834672
2.084021005	0.002880222
2.085521380	0.002925479
2.087021755	0.002970439
2.088522131	0.003015099
2.090022506	0.003059455
2.091522881	0.003103502
2.093023256	0.003147238
2.094523631	0.003190658
2.096024006	0.003233760
2.097524381	0.003276539
2.099024756	0.003318992
2.100525131	0.003361116
2.102025506	0.003402906
2.103525881	0.003444360
2.105026257	0.003485475
2.106526632	0.003526246
2.108027007	0.003566670
2.109527382	0.003606744
2.111027757	0.003646465
2.112528132	0.003685830
2.114028507	0.003724835
2.115528882	0.003763477
2.117029257	0.003801753
2.118529632	0.003839660
2.120030008	0.003877195
2.121530383	0.003914354
2.123030758	0.003951135
2.124531133	0.003987535
2.126031508	0.004023551
2.127531883	0.004059180
2.129032258	0.004094419
2.130532633	0.004129265
2.132033008	0.004163715
2.133533383	0.004197768
2.135033758	0.004231419
2.136534134	0.004264666
2.138034509	0.004297508
2.139534884	0.004329940
2.141035259	0.004361961
2.142535634	0.004393568
2.144036009	0.004424759
2.145536384	0.004455531
2.147036759	0.004485881
2.148537134	0.004515808
2.150037509	0.004545309
2.151537884	0.004574381
2.153038260	0.004603023
2.154538635	0.004631233
2.156039010	0.004659007
2.157539385	0.004686345
2.159039760	0.004713243
2.160540135	0.004739700
2.162040510	0.004765715
2.163540885	0.004791284
2.165041260	0.004816406
2.166541635	0.004841079
2.168042011	0.004865302
2.169542386	0.004889072
2.171042761	0.004912388
2.172543136	0.004935248
2.174043511	0.004957651
2.175543886	0.004979594
2.177044261	0.005001076
2.178544636	0.005022096
2.180045011	0.005042652
2.181545386	0.005062743
2.183045761	0.005082367
2.184546137	0.005101523
2.186046512	0.005120209
2.187546887	0.005138425
2.189047262	0.005156169
2.190547637	0.005173440
2.192048012	0.005190236
2.193548387	0.005206557
2.195048762	0.005222402
2.196549137	0.005237769
2.198049512	0.005252657
2.199549887	0.005267066
2.201050263	0.005280995
2.202550638	0.005294442
2.204051013	0.005307407
2.205551388	0.005319890
2.207051763	0.005331889
2.208552138	0.005343404
2.210052513	0.005354435
2.211552888	0.005364979
2.213053263	0.005375038
2.214553638	0.005384611
2.216054014	0.005393696
2.217554389	0.005402294
2.219054764	0.005410405
2.220555139	0.005418027
2.222055514	0.005425161
2.223555889	0.005431807
2.225056264	0.005437963
2.226556639	0.005443631
2.228057014	0.005448810
2.229557389	0.005453500
2.231057764	0.005457701
2.232558140	0.005461412
2.234058515	0.005464635
2.235558890	0.005467368
2.237059265	0.005469613
2.238559640	0.005471369
2.240060015	0.005472637
2.241560390	0.005473417
2.243060765	0.005473709
2.244561140	0.005473514
2.246061515	0.005472831
2.247561890	0.005471663
2.249062266	0.005470008
2.250562641	0.005467868
2.252063016	0.005465242
2.253563391	0.005462133
2.255063766	0.005458540
2.256564141	0.005454464
2.258064516	0.005449906
2.259564891	0.005444866
2.261065266	0.005439346
2.262565641	0.005433347
2.264066017	0.005426868
2.265566392	0.005419912
2.267066767	0.005412480
2.268567142	0.005404571
2.270067517	0.005396188
2.271567892	0.005387331
2.273068267	0.005378002
2.274568642	0.005368202
2.276069017	0.005357932
2.277569392	0.005347193
2.279069767	0.005335988
2.280570143	0.005324316
2.282070518	0.005312180
2.283570893	0.005299581
2.285071268	0.005286520
2.286571643	0.005272999
2.288072018	0.005259020
2.289572393	0.005244585
2.291072768	0.005229694
2.292573143	0.005214349
2.294073518	0.005198553
2.295573893	0.005182307
2.297074269	0.005165613
2.298574644	0.005148473
2.300075019	0.005130888
2.301575394	0.005112860
2.303075769	0.005094393
2.304576144	0.005075486
2.306076519	0.005056143
2.307576894	0.005036366
2.309077269	0.005016157
2.310577644	0.004995517
2.312078020	0.004974449
2.313578395	0.004952956
2.315078770	0.004931039
2.316579145	0.004908700
2.318079520	0.004885943
2.319579895	0.004862770
2.321080270	0.004839182
2.322580645	0.004815183
2.324081020	0.004790774
2.325581395	0.004765959
2.327081770	0.004740739
2.328582146	0.004715118
2.330082521	0.004689098
2.331582896	0.004662681
2.333083271	0.004635871
2.334583646	0.004608670
2.336084021	0.004581080
2.337584396	0.004553105
2.339084771	0.004524747
2.340585146	0.004496010
2.342085521	0.004466895
2.343585896	0.004437407
2.345086272	0.004407547
2.346586647	0.004377318
2.348087022	0.004346725
2.349587397	0.004315769
2.351087772	0.004284455
2.352588147	0.004252784
2.354088522	0.004220760
2.355588897	0.004188386
2.357089272	0.004155666
2.358589647	0.004122602
2.360090023	0.004089197
2.361590398	0.004055456
2.363090773	0.004021381
2.364591148	0.003986976
2.366091523	0.003952243
2.367591898	0.003917186
2.369092273	0.003881809
2.370592648	0.003846116
2.372093023	0.003810108
2.373593398	0.003773790
2.375093773	0.003737166
2.376594149	0.003700239
2.378094524	0.003663012
2.379594899	0.003625489
2.381095274	0.003587674
2.382595649	0.003549569
2.384096024	0.003511180
2.385596399	0.003472508
2.387096774	0.003433559
2.388597149	0.003394336
2.390097524	0.003354842
2.391597899	0.003315082
2.393098275	0.003275058
2.394598650	0.003234775
2.396099025	0.003194237
2.397599400	0.003153447
2.399099775	0.003112409
2.400600150	0.003071127
2.402100525	0.003029605
2.403600900	0.002987847
2.405101275	0.002945856
2.406601650	0.002903637
2.408102026	0.002861194
2.409602401	0.002818530
2.411102776	0.002775650
2.412603151	0.002732557
2.414103526	0.002689256
2.415603901	0.002645750
2.417104276	0.002602044
2.418604651	0.002558141
2.420105026	0.002514046
2.421605401	0.002469762
2.423105776	0.002425295
2.424606152	0.002380647
2.426106527	0.002335824
2.427606902	0.002290829
2.429107277	0.002245666
2.430607652	0.002200339
2.432108027	0.002154853
2.433608402	0.002109212
2.435108777	0.002063420
2.436609152	0.002017481
2.438109527	0.001971400
2.439609902	0.001925180
2.441110278	0.001878826
2.442610653	0.001832343
2.444111028	0.001785733
2.445611403	0.001739002
2.447111778	0.001692154
2.448612153	0.001645193
2.450112528	0.001598123
2.451612903	0.001550949
2.453113278	0.001503675
2.454613653	0.001456306
2.456114029	0.001408844
2.457614404	0.001361296
2.459114779	0.001313664
2.460615154	0.001265954
2.462115529	0.001218170
2.463615904	0.001170316
2.465116279	0.001122396
2.466616654	0.001074415
2.468117029	0.001026376
2.469617404	0.000978286
2.471117779	0.000930146
2.472618155	0.000881963
2.474118530	0.000833740
2.475618905	0.000785481
2.477119280	0.000737192
2.478619655	0.000688876
2.480120030	0.000640537
2.481620405	0.000592180
2.483120780	0.000543809
2.484621155	0.000495429
2.486121530	0.000447044
2.487621905	0.000398658
2.489122281	0.000350275
2.490622656	0.000301900
2.492123031	0.000253537
2.493623406	0.000205191
2.495123781	0.000156865
2.496624156	0.000108564
2.498124531	0.000060292
2.499624906	0.000012054
2.501125281	-0.000036147
2.502625656	-0.000084305
2.504126032	-0.000132418
2.505626407	-0.000180479
2.507126782	-0.000228486
2.508627157	-0.000276435
2.510127532	-0.000324319
2.511627907	-0.000372137
2.513128282	-0.000419883
2.514628657	-0.000467553
2.516129032	-0.000515143
2.517629407	-0.000562649
2.519129782	-0.000610067
2.520630158	-0.000657392
2.522130533	-0.000704621
2.523630908	-0.000751749
2.525131283	-0.000798772
2.526631658	-0.000845687
2.528132033	-0.000892488
2.529632408	-0.000939172
2.531132783	-0.000985735
2.532633158	-0.001032173
2.534133533	-0.001078482
2.535633908	-0.001124657
2.537134284	-0.001170695
2.538634659	-0.001216592
2.540135034	-0.001262344
2.541635409	-0.001307946
2.543135784	-0.001353396
2.544636159	-0.001398688
2.546136534	-0.001443820
2.547636909	-0.001488787
2.549137284	-0.001533585
2.550637659	-0.001578210
2.552138035	-0.001622659
2.553638410	-0.001666928
2.555138785	-0.001711013
2.556639160	-0.001754911
2.558139535	-0.001798616
2.559639910	-0.001842127
2.561140285	-0.001885438
2.562640660	-0.001928547
2.564141035	-0.001971450
2.565641410	-0.002014143
2.567141785	-0.002056622
2.568642161	-0.002098884
2.570142536	-0.002140925
2.571642911	-0.002182741
2.573143286	-0.002224330
2.574643661	-0.002265687
2.576144036	-0.002306810
2.577644411	-0.002347694
2.579144786	-0.002388336
2.580645161	-0.002428733
2.582145536	-0.002468881
2.583645911	-0.002508778
2.585146287	-0.002548419
2.586646662	-0.002587801
2.588147037	-0.002626921
2.589647412	-0.002665776
2.591147787	-0.002704363
2.592648162	-0.002742677
2.594148537	-0.002780717
2.595648912	-0.002818479
2.597149287	-0.002855959
2.598649662	-0.002893156
2.600150038	-0.002930064
2.601650413	-0.002966683
2.603150788	-0.003003008
2.604651163	-0.003039036
2.606151538	-0.003074765
2.607651913	-0.003110191
2.609152288	-0.003145313
2.610652663	-0.003180126
2.612153038	-0.003214628
2.613653413	-0.003248816
2.615153788	-0.003282687
2.616654164	-0.003316239
2.618154539	-0.003349469
2.619654914	-0.003382375
2.621155289	-0.003414952
2.622655664	-0.003447200
2.624156039	-0.003479115
2.625656414	-0.003510694
2.627156789	-0.003541936
2.628657164	-0.003572837
2.630157539	-0.003603395
2.631657914	-0.003633609
2.633158290	-0.003663474
2.634658665	-0.003692990
2.636159040	-0.003722153
2.637659415	-0.003750961
2.639159790	-0.003779412
2.640660165	-0.003807504
2.642160540	-0.003835235
2.643660915	-0.003862602
2.645161290	-0.003889603
2.646661665	-0.003916236
2.648162041	-0.003942500
2.649662416	-0.003968391
2.651162791	-0.003993908
2.652663166	-0.004019050
2.654163541	-0.004043813
2.655663916	-0.004068197
2.657164291	-0.004092199
2.658664666	-0.004115817
2.660165041	-0.004139050
2.661665416	-0.004161896
2.663165791	-0.004184354
2.664666167	-0.004206421
2.666166542	-0.004228095
2.667666917	-0.004249376
2.669167292	-0.004270262
2.670667667	-0.004290751
2.672168042	-0.004310842
2.673668417	-0.004330532
2.675168792	-0.004349822
2.676669167	-0.004368709
2.678169542	-0.004387192
2.679669917	-0.004405269
2.681170293	-0.004422940
2.682670668	-0.004440203
2.684171043	-0.004457057
2.685671418	-0.004473501
2.687171793	-0.004489533
2.688672168	-0.004505154
2.690172543	-0.004520360
2.691672918	-0.004535152
2.693173293	-0.004549528
2.694673668	-0.004563488
2.696174044	-0.004577031
2.697674419	-0.004590156
2.699174794	-0.004602861
2.700675169	-0.004615146
2.702175544	-0.004627011
2.703675919	-0.004638455
2.705176294	-0.004649476
2.706676669	-0.004660075
2.708177044	-0.004670251
2.709677419	-0.004680002
2.711177794	-0.004689330
2.712678170	-0.004698232
2.714178545	-0.004706710
2.715678920	-0.004714761
2.717179295	-0.004722387
2.718679670	-0.004729586
2.720180045	-0.004736358
2.721680420	-0.004742704
2.723180795	-0.004748622
2.724681170	-0.004754113
2.726181545	-0.004759176
2.727681920	-0.004763812
2.729182296	-0.004768020
2.730682671	-0.004771801
2.732183046	-0.004775153
2.733683421	-0.004778078
2.735183796	-0.004780575
2.736684171	-0.004782645
2.738184546	-0.004784288
2.739684921	-0.004785503
2.741185296	-0.004786292
2.742685671	-0.004786654
2.744186047	-0.004786590
2.745686422	-0.004786100
2.747186797	-0.004785184
2.748687172	-0.004783843
2.750187547	-0.004782077
2.751687922	-0.004779888
2.753188297	-0.004777274
2.754688672	-0.004774238
2.756189047	-0.004770779
2.757689422	-0.004766898
2.759189797	-0.004762597
2.760690173	-0.004757874
2.762190548	-0.004752733
2.763690923	-0.004747172
2.765191298	-0.004741193
2.766691673	-0.004734798
2.768192048	-0.004727986
2.769692423	-0.004720758
2.771192798	-0.004713117
2.772693173	-0.004705062
2.774193548	-0.004696595
2.775693923	-0.004687716
2.777194299	-0.004678428
2.778694674	-0.004668731
2.780195049	-0.004658626
2.781695424	-0.004648114
2.783195799	-0.004637198
2.784696174	-0.004625877
2.786196549	-0.004614154
2.787696924	-0.004602030
2.789197299	-0.004589505
2.790697674	-0.004576583
2.792198050	-0.004563263
2.793698425	-0.004549549
2.795198800	-0.004535440
2.796699175	-0.004520939
2.798199550	-0.004506047
2.799699925	-0.004490767
2.801200300	-0.004475099
2.802700675	-0.004459045
2.804201050	-0.004442607
2.805701425	-0.004425787
2.807201800	-0.004408587
2.808702176	-0.004391009
2.810202551	-0.004373053
2.811702926	-0.004354723
2.813203301	-0.004336020
2.814703676	-0.004316947
2.816204051	-0.004297504
2.817704426	-0.004277695
2.819204801	-0.004257521
2.820705176	-0.004236984
2.822205551	-0.004216087
2.823705926	-0.004194831
2.825206302	-0.004173219
2.826706677	-0.004151253
2.828207052	-0.004128935
2.829707427	-0.004106268
2.831207802	-0.004083254
2.832708177	-0.004059894
2.834208552	-0.004036192
2.835708927	-0.004012151
2.837209302	-0.003987771
2.838709677	-0.003963056
2.840210053	-0.003938008
2.841710428	-0.003912630
2.843210803	-0.003886924
2.844711178	-0.003860893
2.846211553	-0.003834539
2.847711928	-0.003807865
2.849212303	-0.003780874
2.850712678	-0.003753568
2.852213053	-0.003725950
2.853713428	-0.003698022
2.855213803	-0.003669788
2.856714179	-0.003641250
2.858214554	-0.003612411
2.859714929	-0.003583274
2.861215304	-0.003553841
2.862715679	-0.003524115
2.864216054	-0.003494100
2.865716429	-0.003463798
2.867216804	-0.003433212
2.868717179	-0.003402345
2.870217554	-0.003371201
2.871717929	-0.003339781
2.873218305	-0.003308089
2.874718680	-0.003276129
2.876219055	-0.003243902
2.877719430	-0.003211413
2.879219805	-0.003178664
2.880720180	-0.003145659
2.882220555	-0.003112400
2.883720930	-0.003078891
2.885221305	-0.003045135
2.886721680	-0.003011135
2.888222056	-0.002976894
2.889722431	-0.002942416
2.891222806	-0.002907704
2.892723181	-0.002872761
2.894223556	-0.002837591
2.895723931	-0.002802196
2.897224306	-0.002766581
2.898724681	-0.002730747
2.900225056	-0.002694700
2.901725431	-0.002658442
2.903225806	-0.002621976
2.904726182	-0.002585307
2.906226557	-0.002548437
2.907726932	-0.002511369
2.909227307	-0.002474108
2.910727682	-0.002436657
2.912228057	-0.002399019
2.913728432	-0.002361198
2.915228807	-0.002323197
2.916729182	-0.002285020
2.918229557	-0.002246670
2.919729932	-0.002208152
2.921230308	-0.002169467
2.922730683	-0.002130621
2.924231058	-0.002091617
2.925731433	-0.002052457
2.927231808	-0.002013147
2.928732183	-0.001973689
2.930232558	-0.001934087
2.931732933	-0.001894345
2.933233308	-0.001854466
2.934733683	-0.001814454
2.936234059	-0.001774313
2.937734434	-0.001734046
2.939234809	-0.001693658
2.940735184	-0.001653151
2.942235559	-0.001612529
2.943735934	-0.001571797
2.945236309	-0.001530958
2.946736684	-0.001490015
2.948237059	-0.001448973
2.949737434	-0.001407835
2.951237809	-0.001366604
2.952738185	-0.001325285
2.954238560	-0.001283882
2.955738935	-0.001242397
2.957239310	-0.001200835
2.958739685	-0.001159200
2.960240060	-0.001117495
2.961740435	-0.001075724
2.963240810	-0.001033891
2.964741185	-0.000992000
2.966241560	-0.000950054
2.967741935	-0.000908058
2.969242311	-0.000866014
2.970742686	-0.000823927
2.972243061	-0.000781801
2.973743436	-0.000739639
2.975243811	-0.000697445
2.976744186	-0.000655223
2.978244561	-0.000612976
2.979744936	-0.000570710
2.981245311	-0.000528426
2.982745686	-0.000486129
2.984246062	-0.000443823
2.985746437	-0.000401512
2.987246812	-0.000359198
2.988747187	-0.000316887
2.990247562	-0.000274582
2.991747937	-0.000232287
2.993248312	-0.000190004
2.994748687	-0.000147739
2.996249062	-0.000105495
2.997749437	-0.000063275
2.999249812	-0.000021084
3.000750188	0.000021075
3.002250563	0.000063199
3.003750938	0.000105283
3.005251313	0.000147324
3.006751688	0.000189317
3.008252063	0.000231261
3.009752438	0.000273149
3.011252813	0.000314980
3.012753188	0.000356749
3.014253563	0.000398453
3.015753938	0.000440088
3.017254314	0.000481650
3.018754689	0.000523136
3.020255064	0.000564542
3.021755439	0.000605864
3.023255814	0.000647099
3.024756189	0.000688243
3.026256564	0.000729293
3.027756939	0.000770245
3.029257314	0.000811096
3.030757689	0.000851841
3.032258065	0.000892478
3.033758440	0.000933003
3.035258815	0.000973412
3.036759190	0.001013702
3.038259565	0.001053870
3.039759940	0.001093911
3.041260315	0.001133823
3.042760690	0.001173601
3.044261065	0.001213244
3.045761440	0.001252746
3.047261815	0.001292105
3.048762191	0.001331317
3.050262566	0.001370380
3.051762941	0.001409289
3.053263316	0.001448041
3.054763691	0.001486633
3.056264066	0.001525062
3.057764441	0.001563324
3.059264816	0.001601417
3.060765191	0.001639336
3.062265566	0.001677079
3.063765941	0.001714642
3.065266317	0.001752022
3.066766692	0.001789216
3.068267067	0.001826221
3.069767442	0.001863034
3.071267817	0.001899652
3.072768192	0.001936071
3.074268567	0.001972288
3.075768942	0.002008300
3.077269317	0.002044105
3.078769692	0.002079699
3.080270068	0.002115080
3.081770443	0.002150244
3.083270818	0.002185188
3.084771193	0.002219909
3.086271568	0.002254405
3.087771943	0.002288673
3.089272318	0.002322709
3.090772693	0.002356512
3.092273068	0.002390077
3.093773443	0.002423403
3.095273818	0.002456486
3.096774194	0.002489324
3.098274569	0.002521914
3.099774944	0.002554253
3.101275319	0.002586339
3.102775694	0.002618169
3.104276069	0.002649740
3.105776444	0.002681050
3.107276819	0.002712096
3.108777194	0.002742876
3.110277569	0.002773388
3.111777944	0.002803627
3.113278320	0.002833593
3.114778695	0.002863283
3.116279070	0.002892694
3.117779445	0.002921823
3.119279820	0.002950670
3.120780195	0.002979230
3.122280570	0.003007503
3.123780945	0.003035485
3.125281320	0.003063174
3.126781695	0.003090568
3.128282071	0.003117666
3.129782446	0.003144464
3.131282821	0.003170960
3.132783196	0.003197154
3.134283571	0.003223041
3.135783946	0.003248621
3.137284321	0.003273891
3.138784696	0.003298850
3.140285071	0.003323494
3.141785446	0.003347824
3.143285821	0.003371835
3.144786197	0.003395528
3.146286572	0.003418899
3.147786947	0.003441947
3.149287322	0.003464670
3.150787697	0.003487066
3.152288072	0.003509134
3.153788447	0.003530872
3.155288822	0.003552279
3.156789197	0.003573351
3.158289572	0.003594089
3.159789947	0.003614491
3.161290323	0.003634554
3.162790698	0.003654278
3.164291073	0.003673661
3.165791448	0.003692701
3.167291823	0.003711397
3.168792198	0.003729748
3.170292573	0.003747752
3.171792948	0.003765408
3.173293323	0.003782715
3.174793698	0.003799671
3.176294074	0.003816275
3.177794449	0.003832527
3.179294824	0.003848424
3.180795199	0.003863966
3.182295574	0.003879152
3.183795949	0.003893980
3.185296324	0.003908449
3.186796699	0.003922560
3.188297074	0.003936309
3.189797449	0.003949698
3.191297824	0.003962724
3.192798200	0.003975387
3.194298575	0.003987686
3.195798950	0.003999620
3.197299325	0.004011188
3.198799700	0.004022391
3.200300075	0.004033226
3.201800450	0.004043694
3.203300825	0.004053793
3.204801200	0.004063524
3.206301575	0.004072885
3.207801950	0.004081876
3.209302326	0.004090496
3.210802701	0.004098746
3.212303076	0.004106624
3.213803451	0.004114130
3.215303826	0.004121264
3.216804201	0.004128026
3.218304576	0.004134414
3.219804951	0.004140430
3.221305326	0.004146072
3.222805701	0.004151341
3.224306077	0.004156236
3.225806452	0.004160758
3.227306827	0.004164905
3.228807202	0.004168679
3.230307577	0.004172078
3.231807952	0.004175103
3.233308327	0.004177755
3.234808702	0.004180032
3.236309077	0.004181935
3.237809452	0.004183465
3.239309827	0.004184622
3.240810203	0.004185404
3.242310578	0.004185814
3.243810953	0.004185851
3.245311328	0.004185516
3.246811703	0.004184808
3.248312078	0.004183728
3.249812453	0.004182277
3.251312828	0.004180455
3.252813203	0.004178262
3.254313578	0.004175699
3.255813953	0.004172767
3.257314329	0.004169465
3.258814704	0.004165796
3.260315079	0.004161758
3.261815454	0.004157353
3.263315829	0.004152582
3.264816204	0.004147445
3.266316579	0.004141943
3.267816954	0.004136077
3.269317329	0.004129848
3.270817704	0.004123256
3.272318080	0.004116302
3.273818455	0.004108988
3.275318830	0.004101314
3.276819205	0.004093281
3.278319580	0.004084890
3.279819955	0.004076142
3.281320330	0.004067039
3.282820705	0.004057581
3.284321080	0.004047769
3.285821455	0.004037605
3.287321830	0.004027091
3.288822206	0.004016226
3.290322581	0.004005012
3.291822956	0.003993451
3.293323331	0.003981544
3.294823706	0.003969292
3.296324081	0.003956697
3.297824456	0.003943760
3.299324831	0.003930482
3.300825206	0.003916865
3.302325581	0.003902910
3.303825956	0.003888620
3.305326332	0.003873994
3.306826707	0.003859036
3.308327082	0.003843746
3.309827457	0.003828127
3.311327832	0.003812179
3.312828207	0.003795905
3.314328582	0.003779307
3.315828957	0.003762385
3.317329332	0.003745142
3.318829707	0.003727580
3.320330083	0.003709700
3.321830458	0.003691504
3.323330833	0.003672994
3.324831208	0.003654173
3.326331583	0.003635041
3.327831958	0.003615601
3.329332333	0.003595855
3.330832708	0.003575805
3.332333083	0.003555453
3.333833458	0.003534801
3.335333833	0.003513850
3.336834209	0.003492604
3.338334584	0.003471065
3.339834959	0.003449233
3.341335334	0.003427112
3.342835709	0.003404704
3.344336084	0.003382011
3.345836459	0.003359036
3.347336834	0.003335780
3.348837209	0.003312245
3.350337584	0.003288435
3.351837959	0.003264352
3.353338335	0.003239997
3.354838710	0.003215373
3.356339085	0.003190483
3.357839460	0.003165330
3.359339835	0.003139914
3.360840210	0.003114240
3.362340585	0.003088309
3.363840960	0.003062125
3.365341335	0.003035688
3.366841710	0.003009003
3.368342086	0.002982072
3.369842461	0.002954897
3.371342836	0.002927481
